date,capital,period_return,borrow_cost,turnover,ic,n_long,n_short,ret_value,ret_momentum,ret_quality,ret_low_vol,ret_size
2021-12-03,728299.1208876468,0.010586777690524164,0.0025000000000000005,0.7652173913043478,0.01873067251163897,115,115,0.03669695089573273,-0.03220189993823366,-0.016481161213921198,0.008769656355362553,0.04704169923346628
2022-01-04,765917.516848563,0.05242112286471898,0.0025000000000000005,0.48695652173913045,0.16008831777470872,115,115,0.06358131266513992,-0.016810949336081335,0.01622146668281923,0.06552378031271511,0.018544126162715974
2022-02-03,771747.5824217598,0.00826943833613886,0.0025000000000000005,0.43478260869565216,0.08629365221975638,115,115,0.018698084455934624,-0.033270626634993306,-0.006028266676512069,0.011678027168523921,0.06077310475749068
2022-03-07,709908.4812209841,-0.07931205184527543,0.0025000000000000005,0.591304347826087,-0.20601794836189596,115,115,-0.037988357601674086,-0.0026848531189152224,-0.026892292973040924,-0.08356014137001334,-0.011320205600538265
2022-04-05,791346.1594495223,0.11585099917842281,0.0025000000000000005,0.6782608695652175,0.30628840338960633,115,115,0.1066030022448284,0.04229278435945207,0.05867689165365498,0.05458239447758258,0.04634632028742291
2022-05-05,828609.3830217881,0.04796322030530908,0.0025000000000000005,0.5565217391304347,0.13119101945974243,115,115,0.03253272789095206,-0.002803098063665809,0.02129052681102256,0.0324638766258948,0.03465005022542494
2022-06-06,803486.7066252469,-0.029483594648046493,0.0025000000000000005,0.5739130434782609,0.028866489895414814,115,115,-0.02912098364065307,-0.031836288885023704,-0.015848017702503974,0.035508124802904904,0.021850931547716255
2022-07-07,776858.8780922533,-0.032307290128080215,0.0025000000000000005,0.5739130434782609,-0.05507862899860467,115,115,-0.005197327249046075,-0.011792419226342277,0.006426154124139365,-0.1004287244722634,0.05883630700103569
2022-08-05,794660.4446682907,0.023849620192009403,0.0025000000000000005,0.608695652173913,0.10724145967964799,115,115,-0.0028074156806145063,0.057903817870186516,0.006629670037685321,0.012126860937617879,0.007084181344439566
2022-09-06,795380.4223496531,0.0016376502560954981,0.0025000000000000005,0.48695652173913045,0.027923819792239176,115,115,-0.01773603830536149,0.023054954733054023,-0.015816207879611747,0.01118304172357281,0.004298235249394888
